코드,날짜,종가
OIL_BRT,2019-11-11 00:00:00,62.18
OIL_BRT,2019-11-08 00:00:00,62.51
OIL_BRT,2019-11-07 00:00:00,62.29
OIL_BRT,2019-11-06 00:00:00,61.74
OIL_BRT,2019-11-05 00:00:00,62.96
OIL_BRT,2019-11-04 00:00:00,62.13
OIL_BRT,2019-11-01 00:00:00,61.69
OIL_BRT,2019-10-31 00:00:00,60.23
OIL_BRT,2019-10-30 00:00:00,60.61
OIL_BRT,2019-10-29 00:00:00,61.59
OIL_BRT,2019-10-28 00:00:00,61.57
OIL_BRT,2019-10-25 00:00:00,62.02
OIL_BRT,2019-10-24 00:00:00,61.67
OIL_BRT,2019-10-23 00:00:00,61.17
OIL_BRT,2019-10-22 00:00:00,59.7
OIL_BRT,2019-10-21 00:00:00,58.96
OIL_BRT,2019-10-18 00:00:00,59.42
OIL_BRT,2019-10-17 00:00:00,59.91
OIL_BRT,2019-10-16 00:00:00,59.42
OIL_BRT,2019-10-15 00:00:00,58.74
OIL_BRT,2019-10-14 00:00:00,59.35
OIL_BRT,2019-10-11 00:00:00,60.51
OIL_BRT,2019-10-10 00:00:00,59.1
OIL_BRT,2019-10-09 00:00:00,58.32
OIL_BRT,2019-10-08 00:00:00,58.24
OIL_BRT,2019-10-07 00:00:00,58.35
OIL_BRT,2019-10-04 00:00:00,58.37
OIL_BRT,2019-10-03 00:00:00,57.71
OIL_BRT,2019-10-02 00:00:00,57.69
OIL_BRT,2019-10-01 00:00:00,58.89
OIL_BRT,2019-09-30 00:00:00,60.78
OIL_BRT,2019-09-27 00:00:00,61.91
OIL_BRT,2019-09-26 00:00:00,62.74
OIL_BRT,2019-09-25 00:00:00,62.39
OIL_BRT,2019-09-24 00:00:00,63.1
OIL_BRT,2019-09-23 00:00:00,64.77
OIL_BRT,2019-09-20 00:00:00,64.28
OIL_BRT,2019-09-19 00:00:00,64.4
OIL_BRT,2019-09-18 00:00:00,63.6
OIL_BRT,2019-09-17 00:00:00,64.55
OIL_BRT,2019-09-16 00:00:00,69.02
OIL_BRT,2019-09-13 00:00:00,60.22
OIL_BRT,2019-09-12 00:00:00,60.38
OIL_BRT,2019-09-11 00:00:00,60.81
OIL_BRT,2019-09-10 00:00:00,62.38
OIL_BRT,2019-09-09 00:00:00,62.59
OIL_BRT,2019-09-06 00:00:00,61.54
OIL_BRT,2019-09-05 00:00:00,60.95
OIL_BRT,2019-09-04 00:00:00,60.7
OIL_BRT,2019-09-03 00:00:00,58.26
OIL_BRT,2019-09-02 00:00:00,58.66
OIL_BRT,2019-08-30 00:00:00,60.43
OIL_BRT,2019-08-29 00:00:00,61.08
OIL_BRT,2019-08-28 00:00:00,60.49
OIL_BRT,2019-08-27 00:00:00,59.51
OIL_BRT,2019-08-26 00:00:00,58.7
OIL_BRT,2019-08-23 00:00:00,59.34
OIL_BRT,2019-08-22 00:00:00,59.92
OIL_BRT,2019-08-21 00:00:00,60.3
OIL_BRT,2019-08-20 00:00:00,60.03
OIL_BRT,2019-08-19 00:00:00,59.74
OIL_BRT,2019-08-16 00:00:00,58.64
OIL_BRT,2019-08-15 00:00:00,58.23
OIL_BRT,2019-08-14 00:00:00,59.48
OIL_BRT,2019-08-13 00:00:00,61.3
OIL_BRT,2019-08-12 00:00:00,58.57
OIL_BRT,2019-08-09 00:00:00,58.53
OIL_BRT,2019-08-08 00:00:00,57.38
OIL_BRT,2019-08-07 00:00:00,56.23
OIL_BRT,2019-08-06 00:00:00,58.94
OIL_BRT,2019-08-05 00:00:00,59.81
OIL_BRT,2019-08-02 00:00:00,61.89
OIL_BRT,2019-08-01 00:00:00,60.5
OIL_BRT,2019-07-31 00:00:00,65.17
OIL_BRT,2019-07-30 00:00:00,64.72
OIL_BRT,2019-07-29 00:00:00,63.71
OIL_BRT,2019-07-26 00:00:00,63.46
OIL_BRT,2019-07-25 00:00:00,63.39
OIL_BRT,2019-07-24 00:00:00,63.18
OIL_BRT,2019-07-23 00:00:00,63.83
OIL_BRT,2019-07-22 00:00:00,63.26
OIL_BRT,2019-07-19 00:00:00,62.47
OIL_BRT,2019-07-18 00:00:00,61.93
OIL_BRT,2019-07-17 00:00:00,63.66
OIL_BRT,2019-07-16 00:00:00,64.35
OIL_BRT,2019-07-15 00:00:00,66.48
OIL_BRT,2019-07-12 00:00:00,66.72
OIL_BRT,2019-07-11 00:00:00,66.52
OIL_BRT,2019-07-10 00:00:00,67.01
OIL_BRT,2019-07-09 00:00:00,64.16
OIL_BRT,2019-07-08 00:00:00,64.11
OIL_BRT,2019-07-05 00:00:00,64.23
OIL_BRT,2019-07-04 00:00:00,63.3
OIL_BRT,2019-07-03 00:00:00,63.82
