코드,날짜,종가
OIL_DU,2012-11-06 00:00:00,108.21
OIL_DU,2012-11-05 00:00:00,105.9
OIL_DU,2012-11-02 00:00:00,104.23
OIL_DU,2012-11-01 00:00:00,106.28
OIL_DU,2012-10-26 00:00:00,108.91
OIL_DU,2012-10-25 00:00:00,108.74
OIL_DU,2012-10-24 00:00:00,108.46
OIL_DU,2012-10-23 00:00:00,108.46
OIL_DU,2012-10-22 00:00:00,108.7
OIL_DU,2012-10-19 00:00:00,108.65
OIL_DU,2012-10-18 00:00:00,109.48
OIL_DU,2012-10-17 00:00:00,109.72
OIL_DU,2012-10-16 00:00:00,109.78
OIL_DU,2012-10-15 00:00:00,110.2
OIL_DU,2012-10-12 00:00:00,109.81
OIL_DU,2012-10-11 00:00:00,110.43
OIL_DU,2012-10-10 00:00:00,109.57
OIL_DU,2012-10-09 00:00:00,109.89
OIL_DU,2012-10-08 00:00:00,108.33
OIL_DU,2012-10-05 00:00:00,108.77
OIL_DU,2012-10-04 00:00:00,109.48
OIL_DU,2012-10-03 00:00:00,105.77
OIL_DU,2012-10-02 00:00:00,108.91
OIL_DU,2012-10-01 00:00:00,109.23
OIL_DU,2012-09-28 00:00:00,109.39
OIL_DU,2012-09-27 00:00:00,111.16
OIL_DU,2012-09-26 00:00:00,111.04
OIL_DU,2012-09-25 00:00:00,111.08
OIL_DU,2012-09-24 00:00:00,110.92
OIL_DU,2012-09-21 00:00:00,111.33
OIL_DU,2012-09-20 00:00:00,110.99
OIL_DU,2012-09-19 00:00:00,110.39
OIL_DU,2012-09-18 00:00:00,111.65
OIL_DU,2012-09-17 00:00:00,112.36
OIL_DU,2012-09-14 00:00:00,113.6
OIL_DU,2012-09-13 00:00:00,113.48
OIL_DU,2012-09-12 00:00:00,113.08
OIL_DU,2012-09-11 00:00:00,112.78
OIL_DU,2012-09-10 00:00:00,112.33
OIL_DU,2012-09-07 00:00:00,111.97
OIL_DU,2012-09-06 00:00:00,111.39
OIL_DU,2012-09-05 00:00:00,110.64
OIL_DU,2012-09-04 00:00:00,111.46
OIL_DU,2012-08-31 00:00:00,111.78
OIL_DU,2012-08-30 00:00:00,108.53
OIL_DU,2012-08-29 00:00:00,108.49
OIL_DU,2012-08-27 00:00:00,108.16
OIL_DU,2012-08-23 00:00:00,108.76
OIL_DU,2012-08-22 00:00:00,108.69
OIL_DU,2012-08-21 00:00:00,108.51
OIL_DU,2012-08-20 00:00:00,108.1
OIL_DU,2012-08-17 00:00:00,108.05
OIL_DU,2012-08-16 00:00:00,108.58
OIL_DU,2012-08-15 00:00:00,108.24
OIL_DU,2012-08-14 00:00:00,107.25
OIL_DU,2012-08-13 00:00:00,106.99
OIL_DU,2012-08-10 00:00:00,106.82
OIL_DU,2012-08-09 00:00:00,107.05
OIL_DU,2012-08-08 00:00:00,106.36
OIL_DU,2012-08-07 00:00:00,106.34
OIL_DU,2012-08-06 00:00:00,104.71
OIL_DU,2012-08-03 00:00:00,104.11
OIL_DU,2012-08-02 00:00:00,101.42
OIL_DU,2012-08-01 00:00:00,101.86
OIL_DU,2012-07-31 00:00:00,99.14
OIL_DU,2012-07-30 00:00:00,99.18
OIL_DU,2012-07-27 00:00:00,99.21
OIL_DU,2012-07-26 00:00:00,99.08
OIL_DU,2012-07-25 00:00:00,98.98
OIL_DU,2012-07-24 00:00:00,98.76
OIL_DU,2012-07-23 00:00:00,98.72
OIL_DU,2012-07-20 00:00:00,99.7
OIL_DU,2012-07-19 00:00:00,100.21
OIL_DU,2012-07-18 00:00:00,99.45
OIL_DU,2012-07-17 00:00:00,99.05
OIL_DU,2012-07-16 00:00:00,98.73
OIL_DU,2012-07-13 00:00:00,97.84
OIL_DU,2012-07-12 00:00:00,97.41
OIL_DU,2012-07-11 00:00:00,97.28
OIL_DU,2012-07-10 00:00:00,95.8
OIL_DU,2012-07-09 00:00:00,97.35
OIL_DU,2012-07-06 00:00:00,96.07
OIL_DU,2012-07-05 00:00:00,98.02
OIL_DU,2012-07-03 00:00:00,97.88
OIL_DU,2012-07-02 00:00:00,95.35
OIL_DU,2012-06-29 00:00:00,96
OIL_DU,2012-06-28 00:00:00,94.33
OIL_DU,2012-06-27 00:00:00,94.46
OIL_DU,2012-06-26 00:00:00,94.48
OIL_DU,2012-06-25 00:00:00,94.16
OIL_DU,2012-06-22 00:00:00,94.14
OIL_DU,2012-06-21 00:00:00,93.77
OIL_DU,2012-06-20 00:00:00,94.78
OIL_DU,2012-06-19 00:00:00,95.73
OIL_DU,2012-06-18 00:00:00,95.83
OIL_DU,2012-06-15 00:00:00,96.59
OIL_DU,2012-06-14 00:00:00,96.04
OIL_DU,2012-06-13 00:00:00,96.32
OIL_DU,2012-06-12 00:00:00,95.9
OIL_DU,2012-06-11 00:00:00,97.23
OIL_DU,2012-06-08 00:00:00,97.34
OIL_DU,2012-06-07 00:00:00,97.39
OIL_DU,2012-06-06 00:00:00,98.02
OIL_DU,2012-06-05 00:00:00,96.58
OIL_DU,2012-06-04 00:00:00,96.76
OIL_DU,2012-06-01 00:00:00,96.31
OIL_DU,2012-05-31 00:00:00,107.31
OIL_DU,2012-05-30 00:00:00,107.68
OIL_DU,2012-05-29 00:00:00,107.8
OIL_DU,2012-05-25 00:00:00,107.6
OIL_DU,2012-05-24 00:00:00,107.49
OIL_DU,2012-05-23 00:00:00,107.41
OIL_DU,2012-05-22 00:00:00,108.06
OIL_DU,2012-05-21 00:00:00,108.18
OIL_DU,2012-05-18 00:00:00,107.68
OIL_DU,2012-05-17 00:00:00,107.81
OIL_DU,2012-05-16 00:00:00,108.94
OIL_DU,2012-05-15 00:00:00,109.84
OIL_DU,2012-05-14 00:00:00,109.86
OIL_DU,2012-05-11 00:00:00,109.96
OIL_DU,2012-05-10 00:00:00,110.35
OIL_DU,2012-05-09 00:00:00,110.6
OIL_DU,2012-05-08 00:00:00,110.27
OIL_DU,2012-05-07 00:00:00,110.83
OIL_DU,2012-05-04 00:00:00,111.02
OIL_DU,2012-05-03 00:00:00,113.49
OIL_DU,2012-05-02 00:00:00,115.25
OIL_DU,2012-05-01 00:00:00,116.59
OIL_DU,2012-04-30 00:00:00,117.3
OIL_DU,2012-04-27 00:00:00,117.29
OIL_DU,2012-04-26 00:00:00,117.29
OIL_DU,2012-04-25 00:00:00,117.21
OIL_DU,2012-04-24 00:00:00,117.03
OIL_DU,2012-04-23 00:00:00,117.23
OIL_DU,2012-04-20 00:00:00,117.26
OIL_DU,2012-04-19 00:00:00,116.98
OIL_DU,2012-04-18 00:00:00,117.06
OIL_DU,2012-04-17 00:00:00,117.25
OIL_DU,2012-04-16 00:00:00,117.28
OIL_DU,2012-04-13 00:00:00,118.87
OIL_DU,2012-04-12 00:00:00,119.25
OIL_DU,2012-04-11 00:00:00,118.35
OIL_DU,2012-04-10 00:00:00,118.05
OIL_DU,2012-04-09 00:00:00,120.15
OIL_DU,2012-04-05 00:00:00,120.95
OIL_DU,2012-04-04 00:00:00,120.07
OIL_DU,2012-04-03 00:00:00,122.23
OIL_DU,2012-04-02 00:00:00,122.54
OIL_DU,2012-03-30 00:00:00,119.76
OIL_DU,2012-03-29 00:00:00,122.42
OIL_DU,2012-03-28 00:00:00,122.52
OIL_DU,2012-03-27 00:00:00,122.77
OIL_DU,2012-03-26 00:00:00,122.82
OIL_DU,2012-03-23 00:00:00,122.79
OIL_DU,2012-03-22 00:00:00,122.28
OIL_DU,2012-03-21 00:00:00,122.59
OIL_DU,2012-03-20 00:00:00,122.66
OIL_DU,2012-03-19 00:00:00,123.27
OIL_DU,2012-03-16 00:00:00,123.45
OIL_DU,2012-03-15 00:00:00,121.95
OIL_DU,2012-03-14 00:00:00,122.86
OIL_DU,2012-03-13 00:00:00,123.51
OIL_DU,2012-03-12 00:00:00,122.84
OIL_DU,2012-03-09 00:00:00,123.38
OIL_DU,2012-03-08 00:00:00,122.95
OIL_DU,2012-03-07 00:00:00,121.91
OIL_DU,2012-03-06 00:00:00,120.4
OIL_DU,2012-03-05 00:00:00,121.33
OIL_DU,2012-03-02 00:00:00,120.51
OIL_DU,2012-03-01 00:00:00,122.87
OIL_DU,2012-02-29 00:00:00,119.49
OIL_DU,2012-02-28 00:00:00,116.31
OIL_DU,2012-02-27 00:00:00,116.31
OIL_DU,2012-02-24 00:00:00,116.17
OIL_DU,2012-02-23 00:00:00,115.92
OIL_DU,2012-02-22 00:00:00,115.86
OIL_DU,2012-02-21 00:00:00,115.6
OIL_DU,2012-02-17 00:00:00,114.64
OIL_DU,2012-02-16 00:00:00,115.17
OIL_DU,2012-02-15 00:00:00,114.84
OIL_DU,2012-02-14 00:00:00,114.28
OIL_DU,2012-02-13 00:00:00,114.11
OIL_DU,2012-02-10 00:00:00,113.48
OIL_DU,2012-02-09 00:00:00,114.11
OIL_DU,2012-02-08 00:00:00,113.3
OIL_DU,2012-02-07 00:00:00,113.13
OIL_DU,2012-02-06 00:00:00,113.11
OIL_DU,2012-02-03 00:00:00,112.08
OIL_DU,2012-02-02 00:00:00,109.57
OIL_DU,2012-02-01 00:00:00,109.26
OIL_DU,2012-01-31 00:00:00,108.7
OIL_DU,2012-01-30 00:00:00,109.82
OIL_DU,2012-01-27 00:00:00,109.77
OIL_DU,2012-01-26 00:00:00,109.84
OIL_DU,2012-01-25 00:00:00,109.62
OIL_DU,2012-01-24 00:00:00,109.83
OIL_DU,2012-01-23 00:00:00,109.92
OIL_DU,2012-01-20 00:00:00,109.64
OIL_DU,2012-01-19 00:00:00,110.21
OIL_DU,2012-01-18 00:00:00,109.98
OIL_DU,2012-01-17 00:00:00,110.29
OIL_DU,2012-01-13 00:00:00,109.11
OIL_DU,2012-01-12 00:00:00,109.35
OIL_DU,2012-01-11 00:00:00,109.62
OIL_DU,2012-01-10 00:00:00,110.38
OIL_DU,2012-01-09 00:00:00,109.68
OIL_DU,2012-01-06 00:00:00,109.95
OIL_DU,2012-01-05 00:00:00,109.42
OIL_DU,2012-01-04 00:00:00,110.15
OIL_DU,2012-01-03 00:00:00,108.97
OIL_DU,2012-01-02 00:00:00,104.43
OIL_DU,2011-12-30 00:00:00,104.43
OIL_DU,2011-12-29 00:00:00,106.42
OIL_DU,2011-12-28 00:00:00,106.44
OIL_DU,2011-12-27 00:00:00,106.71
OIL_DU,2011-12-23 00:00:00,106.42
OIL_DU,2011-12-22 00:00:00,106.43
OIL_DU,2011-12-21 00:00:00,106.23
OIL_DU,2011-12-20 00:00:00,106.15
OIL_DU,2011-12-19 00:00:00,105.13
OIL_DU,2011-12-16 00:00:00,105.11
OIL_DU,2011-12-15 00:00:00,105.2
OIL_DU,2011-12-14 00:00:00,105.28
OIL_DU,2011-12-13 00:00:00,108
OIL_DU,2011-12-12 00:00:00,107.06
OIL_DU,2011-12-09 00:00:00,108.03
OIL_DU,2011-12-08 00:00:00,107.57
OIL_DU,2011-12-07 00:00:00,108.3
OIL_DU,2011-12-06 00:00:00,109.53
OIL_DU,2011-12-05 00:00:00,108.39
OIL_DU,2011-12-02 00:00:00,108.61
OIL_DU,2011-12-01 00:00:00,107.28
OIL_DU,2011-11-30 00:00:00,109
OIL_DU,2011-11-29 00:00:00,108.95
OIL_DU,2011-11-28 00:00:00,108.93
OIL_DU,2011-11-25 00:00:00,108.84
OIL_DU,2011-11-23 00:00:00,108.89
OIL_DU,2011-11-22 00:00:00,109.4
OIL_DU,2011-11-21 00:00:00,108.8
OIL_DU,2011-11-18 00:00:00,108.84
OIL_DU,2011-11-17 00:00:00,108.83
OIL_DU,2011-11-16 00:00:00,110.24
OIL_DU,2011-11-15 00:00:00,110.46
OIL_DU,2011-11-14 00:00:00,109.56
OIL_DU,2011-11-11 00:00:00,110.06
OIL_DU,2011-11-10 00:00:00,110.08
OIL_DU,2011-11-09 00:00:00,108.66
OIL_DU,2011-11-08 00:00:00,110.36
OIL_DU,2011-11-07 00:00:00,110.31
OIL_DU,2011-11-04 00:00:00,108.29
OIL_DU,2011-11-03 00:00:00,107.47
OIL_DU,2011-11-02 00:00:00,105.39
OIL_DU,2011-11-01 00:00:00,106.01
OIL_DU,2011-10-31 00:00:00,103.95
OIL_DU,2011-10-28 00:00:00,103.96
OIL_DU,2011-10-27 00:00:00,104.03
OIL_DU,2011-10-26 00:00:00,103.55
OIL_DU,2011-10-25 00:00:00,103.93
OIL_DU,2011-10-24 00:00:00,104.1
OIL_DU,2011-10-21 00:00:00,103.54
OIL_DU,2011-10-20 00:00:00,103.61
OIL_DU,2011-10-19 00:00:00,103.03
OIL_DU,2011-10-18 00:00:00,103.95
OIL_DU,2011-10-17 00:00:00,103.44
OIL_DU,2011-10-14 00:00:00,104.19
OIL_DU,2011-10-13 00:00:00,102.55
OIL_DU,2011-10-12 00:00:00,102.7
OIL_DU,2011-10-11 00:00:00,103.11
OIL_DU,2011-10-10 00:00:00,102.49
OIL_DU,2011-10-07 00:00:00,101.24
OIL_DU,2011-10-06 00:00:00,100.96
OIL_DU,2011-10-05 00:00:00,98.4
OIL_DU,2011-10-04 00:00:00,95.6
OIL_DU,2011-10-03 00:00:00,97.5
OIL_DU,2011-09-30 00:00:00,98.64
OIL_DU,2011-09-29 00:00:00,106.26
OIL_DU,2011-09-28 00:00:00,106.14
OIL_DU,2011-09-27 00:00:00,106.48
OIL_DU,2011-09-26 00:00:00,105.85
OIL_DU,2011-09-23 00:00:00,105.76
OIL_DU,2011-09-22 00:00:00,105.84
OIL_DU,2011-09-21 00:00:00,107.27
OIL_DU,2011-09-20 00:00:00,107.31
OIL_DU,2011-09-19 00:00:00,106.52
OIL_DU,2011-09-16 00:00:00,107.8
OIL_DU,2011-09-15 00:00:00,107.91
OIL_DU,2011-09-14 00:00:00,106.54
OIL_DU,2011-09-13 00:00:00,106.56
OIL_DU,2011-09-12 00:00:00,106.7
OIL_DU,2011-09-09 00:00:00,107.61
OIL_DU,2011-09-08 00:00:00,109.39
OIL_DU,2011-09-07 00:00:00,110.67
OIL_DU,2011-09-06 00:00:00,108.1
OIL_DU,2011-09-02 00:00:00,107.97
OIL_DU,2011-09-01 00:00:00,109.67
OIL_DU,2011-08-31 00:00:00,105.05
OIL_DU,2011-08-30 00:00:00,105.05
OIL_DU,2011-08-29 00:00:00,104.81
OIL_DU,2011-08-26 00:00:00,104.82
OIL_DU,2011-08-25 00:00:00,104.73
OIL_DU,2011-08-24 00:00:00,104.62
OIL_DU,2011-08-23 00:00:00,104.37
OIL_DU,2011-08-22 00:00:00,104.14
OIL_DU,2011-08-19 00:00:00,104.22
OIL_DU,2011-08-18 00:00:00,103.66
OIL_DU,2011-08-17 00:00:00,104.8
OIL_DU,2011-08-16 00:00:00,104.2
OIL_DU,2011-08-15 00:00:00,104.4
OIL_DU,2011-08-12 00:00:00,103.36
OIL_DU,2011-08-11 00:00:00,103.5
OIL_DU,2011-08-10 00:00:00,102.82
OIL_DU,2011-08-09 00:00:00,100.13
OIL_DU,2011-08-08 00:00:00,100.43
OIL_DU,2011-08-05 00:00:00,104.71
OIL_DU,2011-08-04 00:00:00,102.45
OIL_DU,2011-08-03 00:00:00,107.52
OIL_DU,2011-08-02 00:00:00,110.22
OIL_DU,2011-08-01 00:00:00,110.62
OIL_DU,2011-07-29 00:00:00,109.99
OIL_DU,2011-07-28 00:00:00,109.96
OIL_DU,2011-07-27 00:00:00,109.82
OIL_DU,2011-07-26 00:00:00,109.96
OIL_DU,2011-07-25 00:00:00,109.84
OIL_DU,2011-07-22 00:00:00,109.97
OIL_DU,2011-07-21 00:00:00,109.64
OIL_DU,2011-07-20 00:00:00,109.79
OIL_DU,2011-07-19 00:00:00,109.34
OIL_DU,2011-07-18 00:00:00,108.96
OIL_DU,2011-07-15 00:00:00,109.82
OIL_DU,2011-07-14 00:00:00,109.38
OIL_DU,2011-07-13 00:00:00,110.3
OIL_DU,2011-07-12 00:00:00,109.84
OIL_DU,2011-07-11 00:00:00,109.55
OIL_DU,2011-07-08 00:00:00,110.55
OIL_DU,2011-07-07 00:00:00,111.14
OIL_DU,2011-07-06 00:00:00,107.53
OIL_DU,2011-07-05 00:00:00,107.23
OIL_DU,2011-07-01 00:00:00,106.44
OIL_DU,2011-06-30 00:00:00,107.77
OIL_DU,2011-06-29 00:00:00,107.8
OIL_DU,2011-06-28 00:00:00,107.63
OIL_DU,2011-06-27 00:00:00,107.34
OIL_DU,2011-06-24 00:00:00,108.45
OIL_DU,2011-06-23 00:00:00,107.49
OIL_DU,2011-06-22 00:00:00,109.39
OIL_DU,2011-06-21 00:00:00,108.38
OIL_DU,2011-06-20 00:00:00,108.48
OIL_DU,2011-06-17 00:00:00,108.79
OIL_DU,2011-06-16 00:00:00,108.88
OIL_DU,2011-06-15 00:00:00,107.77
OIL_DU,2011-06-14 00:00:00,111.23
OIL_DU,2011-06-13 00:00:00,110.87
OIL_DU,2011-06-10 00:00:00,110.77
OIL_DU,2011-06-09 00:00:00,111.81
OIL_DU,2011-06-08 00:00:00,110.92
OIL_DU,2011-06-07 00:00:00,110.4
OIL_DU,2011-06-06 00:00:00,108.36
OIL_DU,2011-06-03 00:00:00,109.53
OIL_DU,2011-06-02 00:00:00,109.4
OIL_DU,2011-06-01 00:00:00,108.24
OIL_DU,2011-05-31 00:00:00,110.51
OIL_DU,2011-05-27 00:00:00,108.64
OIL_DU,2011-05-26 00:00:00,108.59
OIL_DU,2011-05-25 00:00:00,108.67
OIL_DU,2011-05-24 00:00:00,107.77
OIL_DU,2011-05-23 00:00:00,107.2
OIL_DU,2011-05-20 00:00:00,107.76
OIL_DU,2011-05-19 00:00:00,107.57
OIL_DU,2011-05-18 00:00:00,108.13
OIL_DU,2011-05-17 00:00:00,107.3
OIL_DU,2011-05-16 00:00:00,107.73
OIL_DU,2011-05-13 00:00:00,108.44
OIL_DU,2011-05-12 00:00:00,107.93
OIL_DU,2011-05-11 00:00:00,107.92
OIL_DU,2011-05-10 00:00:00,111.37
OIL_DU,2011-05-09 00:00:00,110.38
OIL_DU,2011-05-06 00:00:00,105.47
OIL_DU,2011-05-05 00:00:00,106.2
OIL_DU,2011-05-04 00:00:00,115.26
OIL_DU,2011-05-03 00:00:00,116.37
OIL_DU,2011-05-02 00:00:00,119.21
OIL_DU,2011-04-29 00:00:00,119.98
OIL_DU,2011-04-28 00:00:00,116.03
OIL_DU,2011-04-27 00:00:00,115.97
OIL_DU,2011-04-26 00:00:00,115.86
OIL_DU,2011-04-25 00:00:00,115.71
OIL_DU,2011-04-21 00:00:00,115.73
OIL_DU,2011-04-20 00:00:00,115.63
OIL_DU,2011-04-19 00:00:00,114.91
OIL_DU,2011-04-18 00:00:00,114.95
OIL_DU,2011-04-15 00:00:00,115.78
OIL_DU,2011-04-14 00:00:00,115.07
OIL_DU,2011-04-13 00:00:00,115.28
OIL_DU,2011-04-12 00:00:00,114.21
OIL_DU,2011-04-11 00:00:00,116
OIL_DU,2011-04-08 00:00:00,118.19
OIL_DU,2011-04-07 00:00:00,115.42
OIL_DU,2011-04-06 00:00:00,114.89
OIL_DU,2011-04-05 00:00:00,114.93
OIL_DU,2011-04-04 00:00:00,113.71
OIL_DU,2011-04-01 00:00:00,111.9
OIL_DU,2011-03-31 00:00:00,108.71
OIL_DU,2011-03-30 00:00:00,108.69
OIL_DU,2011-03-29 00:00:00,108.69
OIL_DU,2011-03-28 00:00:00,108.71
OIL_DU,2011-03-25 00:00:00,108.88
OIL_DU,2011-03-24 00:00:00,108.89
OIL_DU,2011-03-23 00:00:00,108.87
OIL_DU,2011-03-22 00:00:00,108.9
OIL_DU,2011-03-21 00:00:00,108.57
OIL_DU,2011-03-18 00:00:00,108.2
OIL_DU,2011-03-17 00:00:00,108.79
OIL_DU,2011-03-16 00:00:00,106.77
OIL_DU,2011-03-15 00:00:00,105.69
OIL_DU,2011-03-14 00:00:00,108.41
OIL_DU,2011-03-11 00:00:00,108.92
OIL_DU,2011-03-10 00:00:00,110.16
OIL_DU,2011-03-09 00:00:00,110.75
OIL_DU,2011-03-08 00:00:00,108.66
OIL_DU,2011-03-07 00:00:00,109.59
OIL_DU,2011-03-03 00:00:00,109.48
OIL_DU,2011-03-02 00:00:00,110.47
OIL_DU,2011-03-01 00:00:00,109.78
OIL_DU,2011-02-28 00:00:00,100.24
OIL_DU,2011-02-25 00:00:00,99.86
OIL_DU,2011-02-24 00:00:00,99.86
OIL_DU,2011-02-23 00:00:00,99.59
OIL_DU,2011-02-22 00:00:00,98.59
OIL_DU,2011-02-18 00:00:00,97.57
OIL_DU,2011-02-17 00:00:00,97.48
OIL_DU,2011-02-16 00:00:00,97.88
OIL_DU,2011-02-15 00:00:00,96.85
OIL_DU,2011-02-14 00:00:00,97.76
OIL_DU,2011-02-11 00:00:00,96.67
OIL_DU,2011-02-10 00:00:00,96.91
OIL_DU,2011-02-09 00:00:00,97.52
OIL_DU,2011-02-08 00:00:00,96.18
OIL_DU,2011-02-07 00:00:00,95.39
OIL_DU,2011-02-04 00:00:00,95.38
OIL_DU,2011-02-03 00:00:00,97.01
OIL_DU,2011-02-02 00:00:00,97.48
OIL_DU,2011-01-31 00:00:00,92.52
OIL_DU,2011-01-28 00:00:00,92.58
OIL_DU,2011-01-27 00:00:00,92.4
OIL_DU,2011-01-26 00:00:00,92.58
OIL_DU,2011-01-25 00:00:00,91.92
OIL_DU,2011-01-24 00:00:00,92.18
OIL_DU,2011-01-21 00:00:00,92.4
OIL_DU,2011-01-20 00:00:00,92.08
OIL_DU,2011-01-19 00:00:00,92.59
OIL_DU,2011-01-18 00:00:00,92.39
OIL_DU,2011-01-14 00:00:00,92.97
OIL_DU,2011-01-13 00:00:00,92.73
OIL_DU,2011-01-12 00:00:00,92.94
OIL_DU,2011-01-11 00:00:00,93.03
OIL_DU,2011-01-10 00:00:00,92.02
OIL_DU,2011-01-07 00:00:00,90.21
OIL_DU,2011-01-06 00:00:00,91.01
OIL_DU,2011-01-05 00:00:00,91.97
OIL_DU,2011-01-04 00:00:00,90.18
OIL_DU,2011-01-03 00:00:00,91.45
OIL_DU,2010-12-31 00:00:00,89.05
OIL_DU,2010-12-30 00:00:00,89.23
OIL_DU,2010-12-29 00:00:00,89.35
OIL_DU,2010-12-28 00:00:00,89.52
OIL_DU,2010-12-27 00:00:00,89.43
OIL_DU,2010-12-23 00:00:00,89.54
OIL_DU,2010-12-21 00:00:00,89.29
OIL_DU,2010-12-20 00:00:00,89.14
OIL_DU,2010-12-17 00:00:00,88.71
OIL_DU,2010-12-16 00:00:00,88.65
OIL_DU,2010-12-15 00:00:00,89.02
OIL_DU,2010-12-14 00:00:00,88.47
OIL_DU,2010-12-13 00:00:00,88.33
OIL_DU,2010-12-10 00:00:00,87.84
OIL_DU,2010-12-09 00:00:00,88.2
OIL_DU,2010-12-08 00:00:00,87.83
OIL_DU,2010-12-07 00:00:00,88
OIL_DU,2010-12-06 00:00:00,87.91
OIL_DU,2010-12-03 00:00:00,88.14
OIL_DU,2010-12-02 00:00:00,87.82
OIL_DU,2010-12-01 00:00:00,86.23
OIL_DU,2010-11-30 00:00:00,83.65
OIL_DU,2010-11-29 00:00:00,83.6
OIL_DU,2010-11-26 00:00:00,83.56
OIL_DU,2010-11-24 00:00:00,83.46
OIL_DU,2010-11-23 00:00:00,82.95
OIL_DU,2010-11-22 00:00:00,83.11
OIL_DU,2010-11-19 00:00:00,83.16
OIL_DU,2010-11-18 00:00:00,83.35
OIL_DU,2010-11-17 00:00:00,82.69
OIL_DU,2010-11-16 00:00:00,83.35
OIL_DU,2010-11-15 00:00:00,84.36
OIL_DU,2010-11-12 00:00:00,84.21
OIL_DU,2010-11-11 00:00:00,85.32
OIL_DU,2010-11-10 00:00:00,85.51
OIL_DU,2010-11-09 00:00:00,85.27
OIL_DU,2010-11-08 00:00:00,85.38
OIL_DU,2010-11-05 00:00:00,85.15
OIL_DU,2010-11-04 00:00:00,85.04
OIL_DU,2010-11-03 00:00:00,83.58
OIL_DU,2010-11-02 00:00:00,82.69
OIL_DU,2010-10-29 00:00:00,80.22
OIL_DU,2010-10-28 00:00:00,80.25
OIL_DU,2010-10-27 00:00:00,80.24
OIL_DU,2010-10-26 00:00:00,80.3
OIL_DU,2010-10-25 00:00:00,80.31
OIL_DU,2010-10-22 00:00:00,80.16
OIL_DU,2010-10-21 00:00:00,79.83
OIL_DU,2010-10-20 00:00:00,80.34
OIL_DU,2010-10-19 00:00:00,79.5
OIL_DU,2010-10-18 00:00:00,80.77
OIL_DU,2010-10-15 00:00:00,79.77
OIL_DU,2010-10-14 00:00:00,80.5
OIL_DU,2010-10-13 00:00:00,81.12
OIL_DU,2010-10-12 00:00:00,80.53
OIL_DU,2010-10-11 00:00:00,80.72
OIL_DU,2010-10-08 00:00:00,80.91
OIL_DU,2010-10-07 00:00:00,80.4
OIL_DU,2010-10-06 00:00:00,81.7
OIL_DU,2010-10-05 00:00:00,81.49
OIL_DU,2010-10-04 00:00:00,80.14
OIL_DU,2010-10-01 00:00:00,80.66
OIL_DU,2010-09-30 00:00:00,75.12
OIL_DU,2010-09-29 00:00:00,75.13
OIL_DU,2010-09-28 00:00:00,75.02
OIL_DU,2010-09-27 00:00:00,75.06
OIL_DU,2010-09-24 00:00:00,75.13
OIL_DU,2010-09-23 00:00:00,75.05
OIL_DU,2010-09-22 00:00:00,75.04
OIL_DU,2010-09-21 00:00:00,75.15
OIL_DU,2010-09-20 00:00:00,75.49
OIL_DU,2010-09-17 00:00:00,75.12
OIL_DU,2010-09-16 00:00:00,75.22
OIL_DU,2010-09-15 00:00:00,75.63
OIL_DU,2010-09-14 00:00:00,75.46
OIL_DU,2010-09-13 00:00:00,75.46
OIL_DU,2010-09-10 00:00:00,75.05
OIL_DU,2010-09-09 00:00:00,74.57
OIL_DU,2010-09-08 00:00:00,75.2
OIL_DU,2010-09-07 00:00:00,75.14
OIL_DU,2010-09-03 00:00:00,74.33
OIL_DU,2010-09-02 00:00:00,74.8
OIL_DU,2010-08-31 00:00:00,74.09
OIL_DU,2010-08-30 00:00:00,74.33
OIL_DU,2010-08-27 00:00:00,74.36
OIL_DU,2010-08-26 00:00:00,74.25
OIL_DU,2010-08-25 00:00:00,74.05
OIL_DU,2010-08-24 00:00:00,73.83
OIL_DU,2010-08-23 00:00:00,74.09
OIL_DU,2010-08-20 00:00:00,74.23
OIL_DU,2010-08-19 00:00:00,74.55
OIL_DU,2010-08-18 00:00:00,75.01
OIL_DU,2010-08-17 00:00:00,75.14
OIL_DU,2010-08-16 00:00:00,74.45
OIL_DU,2010-08-13 00:00:00,74.24
OIL_DU,2010-08-12 00:00:00,74.52
OIL_DU,2010-08-11 00:00:00,75.87
OIL_DU,2010-08-10 00:00:00,77.21
OIL_DU,2010-08-09 00:00:00,78.27
OIL_DU,2010-08-06 00:00:00,77.64
OIL_DU,2010-08-05 00:00:00,78.74
OIL_DU,2010-08-04 00:00:00,78.82
OIL_DU,2010-08-03 00:00:00,79.04
OIL_DU,2010-08-02 00:00:00,78.04
OIL_DU,2010-07-30 00:00:00,72.49
OIL_DU,2010-07-29 00:00:00,72.46
OIL_DU,2010-07-28 00:00:00,72.45
OIL_DU,2010-07-27 00:00:00,72.59
OIL_DU,2010-07-26 00:00:00,72.67
OIL_DU,2010-07-23 00:00:00,72.67
OIL_DU,2010-07-22 00:00:00,72.86
OIL_DU,2010-07-21 00:00:00,72.21
OIL_DU,2010-07-20 00:00:00,72.54
OIL_DU,2010-07-19 00:00:00,72.37
OIL_DU,2010-07-16 00:00:00,72.29
OIL_DU,2010-07-15 00:00:00,72.62
OIL_DU,2010-07-14 00:00:00,72.93
OIL_DU,2010-07-13 00:00:00,73.09
OIL_DU,2010-07-12 00:00:00,71.8
OIL_DU,2010-07-09 00:00:00,72.72
OIL_DU,2010-07-08 00:00:00,72.29
OIL_DU,2010-07-07 00:00:00,71.5
